"受信日","受信時刻","法人コード","法人名漢字","法人名カナ","店舗コード","店舗名漢字","店舗名カナ","部門コード","部門名漢字","部門名カナ","仕入先コード","仕入先名漢字","仕入先名カナ","支払仕入先コード","支払仕入先名漢字","支払仕入先名カナ","出荷業務仕入先コード","伝票区分","赤黒区分","伝票番号","行番号","元伝票番号","発生日","仕入計上日","商品コード区分","ＪＡＮコード","商品コード","オプション使用欄","ＧＴＩＮ","品名漢字","品名カナ","規格名漢字","規格名カナ","数量","総額取引区分","原単価(税抜)","原単価(税込)","原価金額(税抜)","原価金額(税込)","税区分","税率","税額","売単価(税抜)","売単価(税込)","特価区分","PB区分","原価区分","受領区分","理由区分","理由コード","理由漢字","連絡事項１","連絡事項２","納品先店舗コード","納品先店舗名漢字","納品先店舗名カナ","センター経由区分","センターコード","センター名漢字"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","203","豊田店","ﾄﾖﾀﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","1122332","1","0","20160523","20160530","0","4573244730027","20452445","249706"," ","ノーパンクタイヤ","ﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","830","896.4","4150","4482","1","0.08","332","1436","1550","0","0","0","1","0","0","　","　","　","203","豊田店","ﾄﾖﾀﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","93","竹原店","ﾀｹﾊﾗﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","1392624","1","0","20160523","20160530","0","4573244730034","20452452","249706"," ","軽量ノーパンクタイヤ","ｹｲﾘｮｳﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","845","912.6","4225","4563","1","0.08","338","1556","1680","0","0","0","1","0","0","　","　","　","93","竹原店","ﾀｹﾊﾗﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","93","竹原店","ﾀｹﾊﾗﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","1392635","1","0","20160523","20160530","0","4573244730010","20452438","249706"," ","チューブタイヤ","ﾁｭｰﾌﾞﾀｲﾌﾟ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","499","538.92","2495","2694","1","0.08","199","832","898","0","0","0","1","0","0","　","　","　","93","竹原店","ﾀｹﾊﾗﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","93","竹原店","ﾀｹﾊﾗﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","1392646","1","0","20160523","20160530","0","4573244730027","20452445","249706"," ","ノーパンクタイヤ","ﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","830","896.4","4150","4482","1","0.08","332","1436","1550","0","0","0","1","0","0","　","　","　","93","竹原店","ﾀｹﾊﾗﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","93","竹原店","ﾀｹﾊﾗﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","1401330","1","0","20160523","20160530","0","4573244730041","20452469","249706"," ","浅型一輪車","ｱｻｶﾞﾀｲﾁﾘﾝｼｬ","ノーパンク仕様","ﾉｰﾊﾟﾝｸｼﾖｳ","5","0","2660","2872.8","13300","14364","1","0.08","1064","3408","3680","0","0","0","1","0","0","　","　","　","93","竹原店","ﾀｹﾊﾗﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","334","美作インター店","ﾐﾏｻｶｲﾝﾀｰﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","1790670","1","0","20160523","20160530","0","4573244730027","20452445","249706"," ","ノーパンクタイヤ","ﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","830","896.4","4150","4482","1","0.08","332","1436","1550","0","0","0","1","0","0","　","　","　","334","美作インター店","ﾐﾏｻｶｲﾝﾀｰﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2158030","1","0","20160523","20160530","0","4573244730034","20452452","249706"," ","軽量ノーパンクタイヤ","ｹｲﾘｮｳﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","845","912.6","4225","4563","1","0.08","338","1556","1680","0","0","0","1","0","0","　","　","　","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2158041","1","0","20160523","20160530","0","4573244730010","20452438","249706"," ","チューブタイヤ","ﾁｭｰﾌﾞﾀｲﾌﾟ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","499","538.92","2495","2694","1","0.08","199","832","898","0","0","0","1","0","0","　","　","　","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2158052","1","0","20160523","20160530","0","4573244730027","20452445","249706"," ","ノーパンクタイヤ","ﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","830","896.4","4150","4482","1","0.08","332","1436","1550","0","0","0","1","0","0","　","　","　","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2182773","1","0","20160523","20160530","0","2100205045641","20504564","249706"," ","角型旗立石","ｶｸｶﾞﾀﾊﾀﾀﾃｲｼ","約１５５Ｘ２５０Ｘ２","155X250X270 ﾔｸ27.6kg","15","0","610","658.8","9150","9882","1","0.08","732","834","900","0","0","0","1","0","0","　","　","　","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2182810","1","0","20160523","20160530","0","2100205041445","20504144","249706"," ","１ｍＵ字溝９０本体","1mUｼﾞｺｳ90ﾎﾝﾀｲ","内径約９０×９０×１","ﾅｲｹｲﾔｸ90*90*600 ﾔｸ20","27","0","725","783","19575","21141","1","0.08","1566","1000","1080","0","0","0","1","0","0","　","　","　","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2182843","1","0","20160523","20160530","0","4573244730058","20452476","249706"," ","浅型一輪車","ｱｻｶﾞﾀｲﾁﾘﾝｼｬ","エアーチューブ仕様","ｴｱｰﾁｭｰﾌﾞｼﾖｳ","5","0","2100","2268","10500","11340","1","0.08","840","2760","2980","0","0","0","1","0","0","　","　","　","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2182854","1","0","20160523","20160530","0","2100203780353","20378035","249706"," ","万能砕石（小）","ﾊﾞﾝﾉｳｻｲｾｷ(ｼｮｳ)","５～１０㎜／２０ｋｇ","5-10mm/20kg","66","0","155","167.4","10230","11048","1","0.08","818","217","234","0","0","0","1","0","0","　","　","　","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2182865","1","0","20160523","20160530","0","2100203881401","20388140","249706"," ","万能砕石（大）","ﾊﾞﾝﾉｳｻｲｾｷ(ﾀﾞｲ)","５～２０㎜／２０ｋｇ","5-20mm/20kg","66","0","155","167.4","10230","11048","1","0.08","818","217","234","0","0","0","1","0","0","　","　","　","33","柳川店","ﾔﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2223675","1","0","20160523","20160530","0","2100205046709","20504670","249706"," ","盆栽棚コンクリート　","ﾎﾞﾝｻｲﾀﾞﾅｺﾝｸﾘｰﾄ ﾁｭｳ","中　Ｌ－１２００","1200x300x35 ﾔｸ21kg","6","0","1540","1663.2","9240","9979","1","0.08","739","2176","2350","0","0","0","1","0","0","　","　","　","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2223690","1","0","20160523","20160530","0","4573244730010","20452438","249706"," ","チューブタイヤ","ﾁｭｰﾌﾞﾀｲﾌﾟ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","10","0","499","538.92","4990","5389","1","0.08","399","832","898","0","0","0","1","0","0","　","　","　","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2223701","1","0","20160523","20160530","0","2100203881401","20388140","249706"," ","万能砕石（大）","ﾊﾞﾝﾉｳｻｲｾｷ(ﾀﾞｲ)","５～２０㎜／２０ｋｇ","5-20mm/20kg","66","0","155","167.4","10230","11048","1","0.08","818","217","234","0","0","0","1","0","0","　","　","　","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2223712","1","0","20160523","20160530","0","4573244730027","20452445","249706"," ","ノーパンクタイヤ","ﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","10","0","830","896.4","8300","8964","1","0.08","664","1436","1550","0","0","0","1","0","0","　","　","　","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2223723","1","0","20160523","20160530","0","4573244730041","20452469","249706"," ","浅型一輪車","ｱｻｶﾞﾀｲﾁﾘﾝｼｬ","ノーパンク仕様","ﾉｰﾊﾟﾝｸｼﾖｳ","5","0","2660","2872.8","13300","14364","1","0.08","1064","3408","3680","0","0","0","1","0","0","　","　","　","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2230200","1","0","20160523","20160530","0","2100203958967","20395896","249706"," ","路盤材","ﾛﾊﾞﾝｻﾞｲ","２０ｋｇ","20kg","66","0","165","178.2","10890","11761","1","0.08","871","276","298","0","0","0","1","0","0","　","　","　","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2230970","1","0","20160523","20160530","0","2100205046877","20504687","249706"," ","盆栽棚コンクリート　","ﾎﾞﾝｻｲﾀﾞﾅｺﾝｸﾘｰﾄ ﾀﾞｲ","大　Ｌ－１５００","1500x300x35 ﾔｸ25kg","6","0","1785","1927.8","10710","11566","1","0.08","856","2639","2850","0","0","0","1","0","0","　","　","　","139","南萩店","ﾐﾅﾐﾊｷﾞﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","266","知覧店","ﾁﾗﾝﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2387464","1","0","20160523","20160530","0","2100205041827","20504182","249706"," ","溜桝落蓋式２４０本体","ﾀﾒﾏｽｵﾄｼﾌﾞﾀｼｷ240ﾎﾝﾀｲ","内径約２４０×２４０","ﾅｲｹｲﾔｸ240*240*337 ﾔｸ","1","0","1100","1188","1100","1188","1","0.08","88","1297","1400","0","0","0","1","0","0","　","　","　","266","知覧店","ﾁﾗﾝﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","50","唐津店","ｶﾗﾂﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2485442","1","0","20160523","20160530","0","2100203787147","20378714","249706"," ","土のう／山砂","ﾄﾞﾉｳ/ﾔﾏｽﾞﾅ","２５ｋｇ","25kg","100","0","227","245.16","22700","24516","1","0.08","1816","298","321","0","0","0","1","0","0","　","　","　","50","唐津店","ｶﾗﾂﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","50","唐津店","ｶﾗﾂﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2485453","1","0","20160523","20160530","0","2100203886451","20388645","249706"," ","山砂１号","ﾔﾏｽﾞﾅ1ｺﾞｳ","０．１５～２．５㎜／","0.15-2.5mm","66","0","160","172.8","10560","11404","1","0.08","844","217","234","0","0","0","1","0","0","　","　","　","50","唐津店","ｶﾗﾂﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","50","唐津店","ｶﾗﾂﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2485475","1","0","20160523","20160530","0","4573244730102","20452520","249706"," ","アルミコンテナカー","ｱﾙﾐｺﾝﾃﾅｶｰ","ノーパンク仕様","ﾉｰﾊﾟﾝｸｼﾖｳ","2","0","3700","3996","7400","7992","1","0.08","592","6000","6480","0","0","0","1","0","0","　","　","　","50","唐津店","ｶﾗﾂﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","135","阿知須店","ｱｼﾞｽﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2605422","1","0","20160523","20160530","0","4573244730034","20452452","249706"," ","軽量ノーパンクタイヤ","ｹｲﾘｮｳﾉｰﾊﾟﾝｸﾀｲﾔ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","845","912.6","4225","4563","1","0.08","338","1556","1680","0","0","0","1","0","0","　","　","　","135","阿知須店","ｱｼﾞｽﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","135","阿知須店","ｱｼﾞｽﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2605433","1","0","20160523","20160530","0","4573244730096","20452513","249706"," ","アルミ深型一輪車","ｱﾙﾐﾌｶｶﾞﾀｲﾁﾘﾝｼｬ","ノーパンク仕様","ﾉｰﾊﾟﾝｸｼﾖｳ","6","0","4100","4428","24600","26568","1","0.08","1968","5538","5981","0","0","0","1","0","0","　","　","　","135","阿知須店","ｱｼﾞｽﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","135","阿知須店","ｱｼﾞｽﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2605444","1","0","20160523","20160530","0","4573244730065","20452483","249706"," ","深型一輪車","ﾌｶｶﾞﾀｲﾁﾘﾝｼｬ","ノーパンク仕様","ﾉｰﾊﾟﾝｸｼﾖｳ","10","0","3400","3672","34000","36720","1","0.08","2720","4612","4980","0","0","0","1","0","0","　","　","　","135","阿知須店","ｱｼﾞｽﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","135","阿知須店","ｱｼﾞｽﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2607636","1","0","20160523","20160530","0","2100203958967","20395896","249706"," ","路盤材","ﾛﾊﾞﾝｻﾞｲ","２０ｋｇ","20kg","66","0","165","178.2","10890","11761","1","0.08","871","276","298","0","0","0","1","0","0","　","　","　","135","阿知須店","ｱｼﾞｽﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","135","阿知須店","ｱｼﾞｽﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2607662","1","0","20160523","20160530","0","2100205041827","20504182","249706"," ","溜桝落蓋式２４０本体","ﾀﾒﾏｽｵﾄｼﾌﾞﾀｼｷ240ﾎﾝﾀｲ","内径約２４０×２４０","ﾅｲｹｲﾔｸ240*240*337 ﾔｸ","8","0","1100","1188","8800","9504","1","0.08","704","1297","1400","0","0","0","1","0","0","　","　","　","135","阿知須店","ｱｼﾞｽﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","135","阿知須店","ｱｼﾞｽﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2607673","1","0","20160523","20160530","0","2100205042053","20504205","249706"," ","溜桝落蓋式１８０フタ","ﾀﾒﾏｽｵﾄｼﾌﾞﾀｼｷ180ﾌﾀ","外径約２４０×２４０","ｶﾞｲｹｲﾔｸ240*240*35 ﾔｸ","8","0","195","210.6","1560","1684","1","0.08","124","274","295","0","0","0","1","0","0","　","　","　","135","阿知須店","ｱｼﾞｽﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","135","阿知須店","ｱｼﾞｽﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2636852","1","0","20160523","20160530","0","2100205043289","20504328","249706"," ","車止め６００","ｸﾙﾏﾄﾞﾒL600","約６００Ｘ１６０Ｘ１","600X160X100 ﾔｸ15.6kg","30","0","1020","1101.6","30600","33048","1","0.08","2448","1482","1600","0","0","0","1","0","0","　","　","　","135","阿知須店","ｱｼﾞｽﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","299","猪名川店","ｲﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2663765","1","0","20160523","20160528","0","4573244730010","20452438","249706"," ","チューブタイヤ","ﾁｭｰﾌﾞﾀｲﾌﾟ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","499","538.92","2495","2694","1","0.08","199","832","898","0","0","0","1","0","0","　","　","　","299","猪名川店","ｲﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","299","猪名川店","ｲﾅｶﾞﾜﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2663776","1","0","20160523","20160528","0","2100203780353","20378035","249706"," ","万能砕石（小）","ﾊﾞﾝﾉｳｻｲｾｷ(ｼｮｳ)","５～１０㎜／２０ｋｇ","5-10mm/20kg","66","0","200","216","13200","14256","1","0.08","1056","276","298","0","0","0","1","0","0","　","　","　","299","猪名川店","ｲﾅｶﾞﾜﾃﾝ","0","0","　"
"20160531","65530","4","Ｋナフコ","ｶ) ﾅﾌｺ","288","畝刈店","ｱｾﾞｶﾘﾃﾝ","9","エクステリア","ｴｸｽﾃﾘｱ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","㈱ジー・オー・ディ","K.K.ｼﾞｰ･ｵｰ･ﾃﾞｨ","249706","1","0","2690450","1","0","20160516","20160530","0","4573244730010","20452438","249706"," ","チューブタイヤ","ﾁｭｰﾌﾞﾀｲﾌﾟ","一輪車用","ｲﾁﾘﾝｼｬﾖｳ","5","0","499","538.92","2495","2694","1","0.08","199","832","898","0","0","0","1","0","0","　","　","　","288","畝刈店","ｱｾﾞｶﾘﾃﾝ","0","0","　"
